"ID" "chr" "start" "end" "state" "median" "event_scale" "size" "num.marks" "arm.size.perc" "states2"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7p" 32812757 39610280 "4" 0.508125 "focal" 6797523 66 0.113103544093178 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7p" 39621253 48061304 "3" -0.1575 "focal" 8440051 103 0.140433460898503 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7p" 48088628 57419535 "2" -0.4575 "focal" 9330907 43 0.155256356073211 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 63900313 77416349 "2" -0.49 "focal" 13516036 221 0.136187248625191 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 77416673 81770438 "3" 0.07875 "" 4353765 15 0.0438684298052073 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 81946444 90238137 "4" 0.4525 "" 8291693 33 0.0835468961546682 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 90245174 100335860 "3" -0.063125 "focal" 10090686 150 0.101673505684709 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 100336079 102755939 "2" -0.3525 "" 2419860 86 0.0243824502582085 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 102811189 105399308 "3" -0.21125 "" 2588119 33 0.0260778238327111 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 105301522 122886759 "4" 0.52125 "focal" 17585237 106 0.177188418516487 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 122328469 140722790 "3" -0.03 "focal" 18394321 189 0.18534072913971 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 140695336 143604839 "4" 0.6075 "" 2909503 96 0.0293160811673437 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 143620943 144239605 "3" 0.145 "" 618662 13 0.00623362320202151 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 144250045 150338156 "2" -0.4125 "" 6088111 55 0.0613436577421635 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "7q" 150337483 159144867 "3" -0.205 "" 8807384 111 0.0887429860756164 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8p" 202660 9151574 "3" 0.19875 "focal" 8948914 62 0.19798482300885 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8p" 9141424 12206389 "4" 0.52875 "" 3064965 42 0.0678089601769911 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8p" 12362019 19084730 "3" 0.201875 "focal" 6722711 50 0.148732544247788 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8p" 19084992 25458476 "4" 0.59125 "focal" 6373484 84 0.141006283185841 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8p" 25459199 43202855 "3" 0.189375 "large_scale" 17743656 176 0.392558761061947 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 47089572 54460892 "3" -0.075 "" 7371320 43 0.0737584611420952 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 54509422 60809606 "4" 0.39 "" 6300184 36 0.0630405241872623 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 60876969 81924348 "3" 0.1575 "focal" 21047379 158 0.210603024439917 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 82291624 90959393 "4" 0.32 "" 8667769 33 0.0867309115565676 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 90957029 93734022 "3" 0.045 "" 2776993 19 0.0277869812031455 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 93740121 96387438 "2" -0.39375 "" 2647317 33 0.026489424970739 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 96493813 103320106 "3" 0.0125 "" 6826293 71 0.068304844584831 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 103371538 119424434 "4" 0.409375 "focal" 16052896 56 0.16062752747596 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 119557086 133237927 "3" -0.065 "focal" 13680841 103 0.136892412660105 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 133237175 142403182 "4" 0.374375 "" 9166007 47 0.0917163508215181 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 142403652 143057816 "3" -0.003125 "" 654164 22 0.00654565667676313 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "8q" 143157914 145066685 "2" -0.488125 "" 1908771 120 0.0190994301743322 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "9p" 14475 43045120 "3" 0.00250000000000002 "large_scale" 43030645 370 1.0007126744186 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "9q" 60943311 68357893 "3" 0.055 "" 7414582 44 0.0777252895461706 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "9q" 68393881 78031811 "4" 0.445 "focal" 9637930 60 0.101032114807783 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "9q" 78234831 128322447 "3" -0.03125 "large_scale" 50087616 474 0.525056497625545 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "9q" 128316337 129028331 "2" -0.395 "" 711994 35 0.00746366279382117 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "9q" 129036621 136886803 "3" -0.1725 "" 7850182 187 0.0822915801511314 "neut"
"NS.2108.003.UDP0206_i7...UDP0206_i5.RNA_0017_5487_Sain_R1" "9q" 136935840 138252994 "2" -0.3275 "" 1317154 63 0.0138074103202172 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10p" 46888 12965275 "1" -0.89 "focal" 12918387 117 0.324582587939699 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10p" 12896625 17234833 "2" -0.70125 "focal" 4338208 46 0.109000201005025 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10p" 17315421 38452153 "3" -0.04875 "large_scale" 21136732 152 0.531073668341709 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 42254072 45453121 "2" -0.351875 "" 3199049 50 0.0340333695534756 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 45454585 58289586 "3" -0.01875 "focal" 12835001 109 0.136546308684934 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 58304553 68407294 "2" -0.53 "focal" 10102741 51 0.107478915751541 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 68414064 73276984 "3" -0.03625 "" 4862920 86 0.0517346103385686 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 73248843 74530553 "4" 0.4975 "" 1281710 49 0.0136355867291765 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 74654956 79907856 "3" 0.06875 "" 5252900 48 0.0558834475268907 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 79920178 81875133 "2" -0.54875 "" 1954955 21 0.0207979640122471 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 81875194 88606976 "1" -0.9625 "" 6731782 56 0.0716166662528255 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 88759982 103396492 "3" -0.07 "focal" 14636510 235 0.155711823671079 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 103394253 110900006 "2" -0.630625 "" 7505753 44 0.0798506261161077 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 110898730 123058290 "3" 0.02875 "focal" 12159560 115 0.129360569059011 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 123154402 130184521 "4" 0.6625 "" 7030119 58 0.0747905511706481 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 131092391 133352683 "3" 0.128125 "" 2260292 38 0.0240463190575588 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "10q" 133355158 133642894 "5" 1.23875 "" 287736 13 0.0030611052290349 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11p" 127204 1249676 "3" -0.0875 "" 1122472 75 0.021020074906367 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11p" 1274371 1750595 "2" -0.5375 "" 476224 12 0.00891805243445693 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11p" 1734821 2861568 "1" -0.816875 "" 1126747 31 0.0211001310861423 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11p" 2883213 8682694 "2" -0.4275 "focal" 5799481 118 0.108604513108614 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11p" 8682788 35138951 "3" -0.1675 "large_scale" 26456163 212 0.495433764044944 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11p" 35138882 45906461 "2" -0.5375 "focal" 10767579 57 0.201640056179775 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11p" 45906513 49434438 "3" -0.25875 "" 3527925 56 0.0660660112359551 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 55883297 57740973 "2" -0.7275 "" 1857676 29 0.0227414961534338 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 57741491 59155039 "1" -0.85875 "" 1413548 23 0.0173045226426428 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 59171430 62841809 "2" -0.49625 "" 3670379 138 0.0449324370396905 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 62851978 65354262 "1" -1.04375 "" 2502284 97 0.0306327271067715 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 65353024 65423742 "2" -0.4875 "" 70718 8 0.000865723153541592 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 65423960 65592650 "3" 0.00124999999999998 "" 168690 18 0.00206508723056267 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 65592836 65980137 "4" 0.635 "" 387301 27 0.0047413026823413 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 65996545 69136316 "5" 1.065 "" 3139771 131 0.0384367834429486 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 69072915 69481545 "4" 0.65 "" 408630 10 0.00500241030899772 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 69481662 71252577 "3" -0.21 "" 1770915 21 0.0216793760917179 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 70477277 111766389 "2" -0.4525 "large_scale" 41289112 395 0.505457454220594 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 111768668 114400511 "1" -0.830625 "" 2631843 50 0.0322187762887294 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 114400030 117210292 "2" -0.6775 "" 2810262 21 0.0344029650289615 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 117232625 118994630 "1" -0.81875 "" 1762005 51 0.021570300703584 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 118994560 128921163 "2" -0.5875 "focal" 9926603 131 0.121520547146631 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "11q" 128899565 134573056 "3" -0.2925 "" 5673491 44 0.0694543471267547 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12p" 12310 4099519 "4" 0.5525 "focal" 4087209 74 0.115132647887324 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12p" 4247981 6533498 "3" 0.195 "" 2285517 44 0.0643807605633803 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12p" 6534512 6946003 "4" 0.46625 "" 411491 37 0.0115912957746479 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12p" 6943508 8097881 "3" 0.031875 "" 1154373 36 0.0325175492957746 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12p" 8080381 10998304 "2" -0.51 "" 2917923 116 0.082195014084507 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12p" 11021619 34209675 "3" -0.07625 "large_scale" 23188056 229 0.653184676056338 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 38155476 47817966 "4" 0.64375 "" 9662490 65 0.0988234156334909 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 47841537 50748657 "5" 0.96 "" 2907120 102 0.0297326598067821 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 50743568 52059507 "4" 0.44375 "" 1315939 34 0.0134588068650338 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 52058459 53142327 "3" 0.18125 "" 1083868 47 0.0110852935274283 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 53153272 53506431 "4" 0.70875 "" 353159 23 0.00361194460658774 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 53506688 54035361 "5" 1.145 "" 528673 22 0.00540701947564287 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 54058254 54364487 "4" 0.438125 "" 306233 16 0.0031320074887209 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 54369133 55967474 "3" 0.165625 "" 1598341 33 0.0163470820634277 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 55973913 56117967 "4" 0.66125 "" 144054 11 0.00147331674502813 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 56118250 56934408 "5" 0.925 "" 816158 43 0.00834728121391056 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 56951431 69354234 "4" 0.66125 "focal" 12402803 157 0.126850051683294 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 69353493 71667725 "5" 0.915 "" 2314232 23 0.023668879430491 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 71664301 78483030 "4" 0.579375 "" 6818729 42 0.0697387619608546 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 78863993 108539738 "3" 0.02875 "focal" 29675745 230 0.303509600772522 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 108562582 110280515 "2" -0.389375 "" 1717933 38 0.0175702129460926 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 110280756 112013185 "3" 0.165 "" 1732429 35 0.0177184712349004 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 112000739 125143333 "4" 0.4525 "focal" 13142594 245 0.13441628704032 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 125138245 132080460 "3" 0.22375 "" 6942215 52 0.0710017188490808 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "12q" 132077803 133214832 "4" 0.6375 "" 1137029 41 0.0116289993008358 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "13q" 18206570 33850825 "2" -0.50875 "focal" 15644255 168 0.161841036126584 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "13q" 34435450 40731253 "3" -0.145 "" 6295803 38 0.0651305722623965 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "13q" 40789412 92873682 "2" -0.59625 "large_scale" 52084270 245 0.538815828730532 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "13q" 92446470 106384315 "3" -0.15875 "focal" 13937845 85 0.144188091805697 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "13q" 106489745 114346637 "2" -0.53125 "" 7856892 99 0.0812801595227559 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 19062316 20436166 "5" 1.075 "" 1373850 13 0.0152915532725393 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 20437701 21044234 "4" 0.613125 "" 606533 24 0.0067509784045224 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 21070273 22881713 "3" -0.12875 "" 1811440 76 0.0201621219638306 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 22883222 23568070 "4" 0.4425 "" 684848 41 0.00762265871499218 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 23561097 24311430 "3" 0.22 "" 750333 54 0.00835153549633821 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 24305734 28613623 "4" 0.418125 "" 4307889 23 0.0479486946432916 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 28673241 36582614 "3" 0.04875 "" 7909373 69 0.0880347917035223 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 36647083 50904970 "4" 0.46375 "focal" 14257887 95 0.158696537914871 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 50912226 92121917 "3" -0.095 "large_scale" 41209691 468 0.458681941457498 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 92121969 93976739 "2" -0.646875 "" 1854770 23 0.0206444038747372 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 93939497 96214818 "1" -0.86 "" 2275321 32 0.0253253210202187 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 96223108 101038859 "2" -0.595 "" 4815751 51 0.0536014215262107 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 101042908 103120147 "1" -0.87 "" 2077239 35 0.0231205814523393 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 103120847 104115582 "2" -0.47125 "" 994735 37 0.0110718369869778 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 104117405 106538344 "3" -0.01625 "" 2420939 97 0.0269461132496765 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "14q" 106556936 106875071 "4" 0.4125 "" 318135 21 0.00354098213077068 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 20228620 23630075 "2" -0.486875 "" 3401455 34 0.040985736449685 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 23643549 28738431 "3" 0.00437499999999999 "" 5094882 28 0.0613906375049043 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 28737583 35085295 "4" 0.488125 "" 6347712 104 0.0764865773883538 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 35092481 40080614 "3" -0.07125 "" 4988133 37 0.0601043684287979 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 40075204 43409771 "2" -0.495 "" 3334567 115 0.0401797713730791 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 43403061 44767829 "3" -0.18875 "" 1364768 39 0.0164447336692573 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 44825747 49366685 "2" -0.4125 "" 4540938 48 0.0547159048414164 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 49423237 52938518 "3" 0.04 "" 3515281 59 0.0423572796384445 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 53513741 58861900 "4" 0.566875 "" 5348159 55 0.0644424915999215 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 58856831 65792293 "3" 0.195 "" 6935462 113 0.0835686544989734 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 65726054 69835111 "4" 0.44125 "" 4109057 61 0.0495119668667477 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 70047790 78898936 "3" 0.06125 "focal" 8851146 171 0.106651635030798 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 78921058 82710112 "4" 0.383125 "" 3789054 70 0.0456560997095728 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 82710471 94070898 "3" 0.176875 "focal" 11360427 196 0.136887145935456 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 93835490 99390729 "2" -0.448125 "" 5555239 40 0.0669376962414649 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "15q" 99257632 101976266 "3" -0.13625 "" 2718634 60 0.032758103995835 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16p" 11555 14990160 "4" 0.61875 "large_scale" 14978605 421 0.407027309782609 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16p" 15015828 21180616 "5" 1.09 "focal" 6164788 104 0.167521413043478 "amp"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16p" 21197450 28772864 "4" 0.51375 "focal" 7575414 139 0.205853641304348 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16p" 28802743 29594966 "3" 0.06375 "" 792223 47 0.0215277989130435 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16p" 29595130 31467166 "4" 0.61125 "" 1872036 140 0.0508705434782609 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16p" 31470204 35786887 "3" -0.098125 "focal" 4316683 32 0.117301168478261 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16q" 46578591 54292422 "3" -0.23625 "focal" 7713831 81 0.144080490347619 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16q" 54845189 55567687 "2" -0.6325 "" 722498 14 0.0134949632828583 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16q" 55655988 57148369 "1" -0.94125 "" 1492381 43 0.0278749931474348 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16q" 57140896 67528768 "2" -0.5375 "focal" 10387872 130 0.194026767170334 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16q" 67518418 67969601 "1" -0.93875 "" 451183 32 0.00842728702204 "del"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16q" 67975663 75495407 "2" -0.521875 "focal" 7519744 174 0.140455294238176 "neut"
"NS.2108.003.UDP0207_i7...UDP0207_i5.RNA_0018_5487_Tumeur_R1" "16q" 75501693 84497495 "1" -0.9425 "focal" 8995802 88 0.168025403101273 "del"
